anio,mes,dia,lat,lon,sst,presion,humedad,viento,cizalladura,hubo_ciclon
2015,12,28,15.0,-75.0,27.1,1006.3,86.0,48.9,5.79,0
2015,12,29,15.0,-75.0,27.0,991.5,77.0,48.3,10.94,0
2015,12,30,15.0,-75.0,27.0,1010.1,80.0,47.9,16.74,0
2015,12,31,15.0,-75.0,26.8,992.5,78.0,48.2,12.31,0
2016,01,01,15.0,-75.0,26.7,985.3,77.0,46.8,8.44,0
2016,01,02,15.0,-75.0,26.5,1000.5,73.0,42.6,16.42,0
2016,01,03,15.0,-75.0,26.5,983.8,91.0,39.7,17.39,0
2016,01,04,15.0,-75.0,26.7,996.3,70.0,38.6,14.6,0
2016,01,05,15.0,-75.0,26.7,998.3,81.0,30.7,16.2,0
2016,01,06,15.0,-75.0,26.5,1001.5,64.0,28.3,8.61,0
2016,01,07,15.0,-75.0,26.7,1006.9,69.0,24.6,5.19,0
2016,01,08,15.0,-75.0,26.6,1012.4,74.0,26.6,18.56,0
2016,01,09,15.0,-75.0,26.5,1016.5,92.0,27.3,17.44,0
2016,01,10,15.0,-75.0,26.6,983.5,67.0,29.2,17.94,0
2016,01,11,15.0,-75.0,26.4,1017.6,79.0,33.5,16.25,0
2016,01,12,15.0,-75.0,26.7,1019.8,63.0,31.7,8.2,0
2016,01,13,15.0,-75.0,25.8,996.7,86.0,28.9,8.91,0
2016,01,14,15.0,-75.0,26.4,1001.6,64.0,32.6,12.3,0
2016,01,15,15.0,-75.0,26.8,991.0,87.0,36.3,8.01,0
2016,01,16,15.0,-75.0,26.9,991.9,65.0,36.6,17.26,0
2016,01,17,15.0,-75.0,26.9,980.8,88.0,34.5,6.44,0
2016,01,18,15.0,-75.0,26.7,994.8,60.0,32.1,19.44,0
2016,01,19,15.0,-75.0,26.9,992.9,73.0,33.2,11.7,0
2016,01,20,15.0,-75.0,26.1,1007.0,92.0,33.5,15.0,0
2016,01,21,15.0,-75.0,26.6,1005.3,72.0,35.5,7.04,0
2016,01,22,15.0,-75.0,26.6,991.0,93.0,34.7,9.58,0
2016,01,23,15.0,-75.0,26.4,998.3,82.0,26.3,11.04,0
2016,01,24,15.0,-75.0,26.2,1011.3,78.0,24.1,12.85,0
2016,01,25,15.0,-75.0,26.4,1016.8,91.0,39.6,9.04,0
2016,01,26,15.0,-75.0,26.7,981.0,73.0,44.7,12.31,0
2016,01,27,15.0,-75.0,26.5,999.2,88.0,44.8,10.53,0
2016,01,28,15.0,-75.0,26.7,1014.1,67.0,40.7,5.87,0
2016,01,29,15.0,-75.0,26.4,1006.8,61.0,32.6,5.81,0
2016,01,30,15.0,-75.0,26.0,999.4,61.0,35.3,10.07,0
2016,01,31,15.0,-75.0,26.4,1009.8,92.0,36.3,16.55,0
2016,02,01,15.0,-75.0,26.1,1003.4,84.0,36.2,5.92,0
2016,02,02,15.0,-75.0,26.4,1013.1,80.0,35.3,12.15,0
2016,02,03,15.0,-75.0,26.4,996.8,69.0,40.1,7.41,0
2016,02,04,15.0,-75.0,26.2,1006.5,66.0,38.5,15.27,0
2016,02,05,15.0,-75.0,26.0,988.8,77.0,29.1,14.1,0
2016,02,06,15.0,-75.0,26.1,980.6,83.0,32.2,5.55,0
2016,02,07,15.0,-75.0,26.3,986.1,90.0,33.2,17.25,0
2016,02,08,15.0,-75.0,26.6,1000.9,89.0,36.4,9.48,0
2016,02,09,15.0,-75.0,26.6,1015.1,78.0,37.5,8.62,0
2016,02,10,15.0,-75.0,26.6,983.4,91.0,36.7,11.82,0
2016,02,11,15.0,-75.0,26.6,1006.5,92.0,36.2,18.68,0
2016,02,12,15.0,-75.0,26.2,993.6,89.0,39.3,9.33,0
2016,02,13,15.0,-75.0,25.9,1015.9,68.0,38.6,14.76,0
2016,02,14,15.0,-75.0,26.0,994.8,70.0,38.2,13.47,0
2016,02,15,15.0,-75.0,26.3,1007.0,79.0,41.0,6.68,0
2016,02,16,15.0,-75.0,26.5,986.0,79.0,41.0,19.42,0
2016,02,17,15.0,-75.0,26.3,1016.8,91.0,38.5,13.64,0
2016,02,18,15.0,-75.0,26.3,981.2,77.0,34.9,18.35,0
2016,02,19,15.0,-75.0,26.0,993.9,80.0,39.6,5.02,0
2016,02,20,15.0,-75.0,25.7,995.7,72.0,46.0,17.81,0
2016,02,21,15.0,-75.0,26.0,982.5,82.0,43.7,16.84,0
2016,02,22,15.0,-75.0,26.2,1014.9,72.0,37.6,8.51,0
2016,02,23,15.0,-75.0,26.3,1009.4,81.0,37.1,10.88,0
2016,02,24,15.0,-75.0,26.7,985.5,77.0,39.2,8.79,0
2016,02,25,15.0,-75.0,26.5,995.7,92.0,35.7,17.31,0
2016,02,26,15.0,-75.0,26.0,992.7,60.0,32.2,17.19,0
2016,02,27,15.0,-75.0,26.1,1011.6,75.0,30.9,8.24,0
2016,02,28,15.0,-75.0,26.1,1015.5,82.0,31.6,10.34,0
2016,02,29,15.0,-75.0,26.3,1006.6,84.0,31.5,16.68,0
2016,03,01,15.0,-75.0,26.4,985.4,91.0,31.2,8.32,0
2016,03,02,15.0,-75.0,26.3,1002.0,67.0,32.3,19.05,0
2016,03,03,15.0,-75.0,26.2,995.9,78.0,35.0,15.81,0
2016,03,04,15.0,-75.0,26.4,995.5,86.0,32.6,16.25,0
2016,03,05,15.0,-75.0,26.2,1017.5,80.0,26.7,11.65,0
2016,03,06,15.0,-75.0,26.4,982.0,66.0,25.7,13.54,0
2016,03,07,15.0,-75.0,26.2,1016.0,74.0,26.9,5.6,0
2016,03,08,15.0,-75.0,26.1,982.8,94.0,41.0,8.61,0
2016,03,09,15.0,-75.0,26.3,987.3,74.0,46.0,12.86,0
2016,03,10,15.0,-75.0,26.3,1003.7,86.0,47.1,9.62,0
2016,03,11,15.0,-75.0,26.3,997.3,70.0,46.8,15.3,0
2016,03,12,15.0,-75.0,26.5,986.9,88.0,44.5,6.67,0
2016,03,13,15.0,-75.0,26.3,990.0,62.0,41.3,8.74,0
2016,03,14,15.0,-75.0,26.4,980.9,89.0,32.9,11.53,0
2016,03,15,15.0,-75.0,26.4,1007.4,90.0,31.0,14.44,0
2016,03,16,15.0,-75.0,26.5,984.7,72.0,30.6,14.0,0
2016,03,17,15.0,-75.0,26.7,1013.9,83.0,35.1,9.93,0
2016,03,18,15.0,-75.0,26.6,987.7,73.0,36.6,6.11,0
2016,03,19,15.0,-75.0,26.5,985.3,75.0,36.6,6.74,0
2016,03,20,15.0,-75.0,26.7,995.5,69.0,36.8,13.76,0
2016,03,21,15.0,-75.0,26.8,992.9,71.0,32.2,8.54,0
2016,03,22,15.0,-75.0,26.7,1013.2,71.0,36.5,16.83,0
2016,03,23,15.0,-75.0,26.8,996.9,92.0,46.4,12.57,0
2016,03,24,15.0,-75.0,26.7,1008.7,72.0,44.7,13.98,0
2016,03,25,15.0,-75.0,26.8,996.2,87.0,46.5,10.97,0
2016,03,26,15.0,-75.0,26.9,989.0,65.0,48.8,15.8,0
2016,03,27,15.0,-75.0,26.8,1008.7,94.0,46.2,6.07,0
2016,03,28,15.0,-75.0,26.6,993.7,61.0,41.1,9.85,0
2016,03,29,15.0,-75.0,26.4,987.8,84.0,40.4,17.07,0
2016,03,30,15.0,-75.0,26.4,1009.6,92.0,36.9,15.6,0
2016,03,31,15.0,-75.0,26.8,993.3,88.0,34.0,7.49,0
2016,04,01,15.0,-75.0,26.9,984.7,69.0,34.9,11.81,0
2016,04,02,15.0,-75.0,26.8,986.8,89.0,34.9,8.82,0
2016,04,03,15.0,-75.0,26.7,1002.8,84.0,29.2,13.92,0
2016,04,04,15.0,-75.0,26.6,1000.0,85.0,27.6,6.36,0
2016,04,05,15.0,-75.0,26.7,996.1,85.0,25.8,17.53,0
2016,04,06,15.0,-75.0,26.6,1008.2,76.0,25.0,15.92,0
2016,04,07,15.0,-75.0,26.7,1004.8,85.0,28.3,17.14,0
2016,04,08,15.0,-75.0,27.0,1011.8,81.0,31.9,19.49,0
2016,04,09,15.0,-75.0,27.0,983.9,75.0,30.8,12.77,0
2016,04,10,15.0,-75.0,26.8,1008.0,80.0,30.8,10.7,0
2016,04,11,15.0,-75.0,26.9,1017.4,72.0,29.7,10.09,0
2016,04,12,15.0,-75.0,26.8,1000.6,74.0,24.3,6.91,0
2016,04,13,15.0,-75.0,26.4,992.2,85.0,20.5,19.53,0
2016,04,14,15.0,-75.0,26.8,1003.7,70.0,25.3,13.44,0
2016,04,15,15.0,-75.0,27.1,1007.1,67.0,32.1,16.81,0
2016,04,16,15.0,-75.0,27.1,1014.1,72.0,33.0,7.56,0
2016,04,17,15.0,-75.0,27.2,1018.6,67.0,31.3,19.4,0
2016,04,18,15.0,-75.0,26.9,987.3,75.0,30.1,15.52,0
2016,04,19,15.0,-75.0,26.2,1006.4,70.0,30.0,14.13,0
2016,04,20,15.0,-75.0,25.9,999.6,82.0,29.4,18.07,0
2016,04,21,15.0,-75.0,26.0,985.7,87.0,39.9,18.73,0
2016,04,22,15.0,-75.0,26.9,1005.0,61.0,40.7,12.91,0
2016,04,23,15.0,-75.0,27.2,1009.1,85.0,36.5,15.57,0
2016,04,24,15.0,-75.0,27.1,1019.3,86.0,26.0,8.15,0
2016,04,25,15.0,-75.0,27.2,1010.8,68.0,21.7,13.25,0
2016,04,26,15.0,-75.0,27.0,1013.2,69.0,24.5,15.92,0
2016,04,27,15.0,-75.0,27.2,981.3,71.0,24.2,8.74,0
2016,04,28,15.0,-75.0,27.2,989.4,89.0,26.9,17.06,0
2016,04,29,15.0,-75.0,26.5,1012.3,86.0,28.0,15.0,0
2016,04,30,15.0,-75.0,26.8,1015.9,93.0,29.6,19.06,0
2016,05,01,15.0,-75.0,26.8,1006.8,67.0,36.8,13.16,0
2016,05,02,15.0,-75.0,26.5,1018.8,65.0,36.8,7.6,0
2016,05,03,15.0,-75.0,27.1,1015.7,79.0,34.2,14.03,0
2016,05,04,15.0,-75.0,27.3,990.7,69.0,28.9,8.43,0
2016,05,05,15.0,-75.0,27.8,988.8,76.0,26.6,16.68,0
2016,05,06,15.0,-75.0,27.8,1004.6,79.0,23.2,13.71,0
2016,05,07,15.0,-75.0,27.7,991.9,68.0,18.9,9.09,0
2016,05,08,15.0,-75.0,27.2,982.5,91.0,25.6,15.61,0
2016,05,09,15.0,-75.0,27.1,1019.9,66.0,34.2,14.47,0
2016,05,10,15.0,-75.0,27.4,1007.0,75.0,34.4,10.64,0
2016,05,11,15.0,-75.0,27.2,987.2,76.0,37.1,9.05,0
2016,05,12,15.0,-75.0,27.8,1004.6,83.0,32.9,14.11,0
2016,05,13,15.0,-75.0,27.7,982.2,86.0,33.8,6.84,0
2016,05,14,15.0,-75.0,27.9,1011.6,67.0,37.3,19.04,0
2016,05,15,15.0,-75.0,27.9,987.9,73.0,38.4,6.68,0
2016,05,16,15.0,-75.0,28.1,984.6,65.0,43.0,9.59,0
2016,05,17,15.0,-75.0,27.8,1010.1,67.0,41.9,17.62,0
2016,05,18,15.0,-75.0,27.7,991.7,70.0,42.2,18.35,0
2016,05,19,15.0,-75.0,27.6,1004.3,83.0,38.8,19.77,0
2016,05,20,15.0,-75.0,27.7,986.9,92.0,41.8,17.21,0
2016,05,21,15.0,-75.0,27.8,990.0,91.0,40.0,13.37,0
2016,05,22,15.0,-75.0,27.7,999.3,75.0,38.2,7.69,0
2016,05,23,15.0,-75.0,28.1,1007.6,82.0,41.0,13.39,0
2016,05,24,15.0,-75.0,28.2,1006.6,68.0,41.1,12.87,0
2016,05,25,15.0,-75.0,28.0,1014.9,87.0,45.2,19.04,0
2016,05,26,15.0,-75.0,27.7,995.2,83.0,33.8,16.6,0
2016,05,27,15.0,-75.0,27.2,987.6,68.0,31.0,14.25,0
2016,05,28,15.0,-75.0,27.3,999.8,80.0,31.7,14.26,0
2016,05,29,15.0,-75.0,27.0,997.6,80.0,28.4,16.23,0
2016,05,30,15.0,-75.0,26.9,1006.4,73.0,28.7,16.91,0
2016,05,31,15.0,-75.0,27.2,995.9,90.0,33.9,15.48,0
2016,06,01,15.0,-75.0,28.0,985.3,71.0,35.5,7.22,0
2016,06,02,15.0,-75.0,27.8,994.8,72.0,39.4,6.92,0
2016,06,03,15.0,-75.0,27.8,1014.4,62.0,40.6,11.87,0
2016,06,04,15.0,-75.0,27.9,993.5,89.0,44.0,12.99,0
2016,06,05,15.0,-75.0,28.0,1012.3,92.0,40.7,12.01,0
2016,06,06,15.0,-75.0,27.8,983.9,72.0,39.3,7.21,0
2016,06,07,15.0,-75.0,27.7,999.1,65.0,33.6,17.17,0
2016,06,08,15.0,-75.0,27.9,989.4,85.0,36.1,19.61,0
2016,06,09,15.0,-75.0,28.0,1016.0,78.0,40.6,7.86,0
2016,06,10,15.0,-75.0,28.0,992.4,63.0,41.9,16.46,0
2016,06,11,15.0,-75.0,27.9,996.0,61.0,42.6,12.52,0
2016,06,12,15.0,-75.0,27.8,987.5,69.0,35.7,18.54,0
2016,06,13,15.0,-75.0,27.9,988.5,78.0,35.1,17.76,0
2016,06,14,15.0,-75.0,28.0,1001.5,66.0,38.9,16.2,0
2016,06,15,15.0,-75.0,28.0,997.4,92.0,46.6,15.51,0
2016,06,16,15.0,-75.0,27.9,1012.5,64.0,44.6,10.33,0
2016,06,17,15.0,-75.0,27.7,1005.9,84.0,39.7,16.09,0
2016,06,18,15.0,-75.0,27.9,990.7,69.0,39.7,17.78,0
2016,06,19,15.0,-75.0,27.9,992.7,85.0,38.5,17.91,0
2016,06,20,15.0,-75.0,27.5,989.1,63.0,37.9,10.68,0
2016,06,21,15.0,-75.0,27.4,1001.6,65.0,43.2,7.27,0
2016,06,22,15.0,-75.0,28.0,988.1,72.0,41.4,7.84,0
2016,06,23,15.0,-75.0,27.9,993.3,62.0,41.5,12.19,0
2016,06,24,15.0,-75.0,28.0,998.7,75.0,42.9,12.17,0
2016,06,25,15.0,-75.0,27.5,1005.5,82.0,42.4,5.9,0
2016,06,26,15.0,-75.0,27.7,999.8,76.0,41.4,10.37,0
2016,06,27,15.0,-75.0,27.7,1013.3,60.0,38.7,16.87,0
2016,06,28,15.0,-75.0,28.0,1001.9,81.0,41.8,15.15,0
2016,06,29,15.0,-75.0,28.1,1016.3,63.0,42.1,15.8,0
2016,06,30,15.0,-75.0,28.2,1004.0,72.0,44.6,5.65,0
2016,07,01,15.0,-75.0,28.0,981.5,70.0,49.2,9.04,0
2016,07,02,15.0,-75.0,28.1,999.3,86.0,39.7,17.04,0
2016,07,03,15.0,-75.0,27.9,988.0,65.0,43.1,16.68,0
2016,07,04,15.0,-75.0,27.8,1014.1,61.0,42.0,14.49,0
2016,07,05,15.0,-75.0,27.9,991.3,91.0,41.9,15.14,0
2016,07,06,15.0,-75.0,28.1,994.6,69.0,46.3,18.6,0
2016,07,07,15.0,-75.0,28.1,1000.4,71.0,46.4,8.32,0
2016,07,08,15.0,-75.0,28.0,980.3,94.0,43.0,8.46,0
2016,07,09,15.0,-75.0,28.0,988.1,77.0,40.7,6.74,0
2016,07,10,15.0,-75.0,28.3,1004.8,78.0,42.7,8.88,0
2016,07,11,15.0,-75.0,27.8,988.0,73.0,44.0,18.63,0
2016,07,12,15.0,-75.0,27.9,998.4,91.0,43.3,6.37,0
2016,07,13,15.0,-75.0,28.0,998.6,72.0,35.6,19.74,0
2016,07,14,15.0,-75.0,28.0,1012.6,63.0,32.5,19.84,0
2016,07,15,15.0,-75.0,28.0,1013.6,88.0,31.9,11.08,0
2016,07,16,15.0,-75.0,28.0,988.9,91.0,36.6,10.0,0
2016,07,17,15.0,-75.0,27.7,984.4,88.0,41.2,12.22,0
2016,07,18,15.0,-75.0,28.1,984.8,77.0,40.1,18.39,0
2016,07,19,15.0,-75.0,27.7,1019.8,73.0,31.6,16.42,0
2016,07,20,15.0,-75.0,28.1,988.8,80.0,33.4,19.27,0
2016,07,21,15.0,-75.0,28.3,1013.8,71.0,36.8,6.3,0
2016,07,22,15.0,-75.0,28.2,1014.1,78.0,39.6,11.79,0
2016,07,23,15.0,-75.0,28.0,988.3,62.0,36.5,15.77,0
2016,07,24,15.0,-75.0,27.8,987.7,76.0,33.8,9.73,0
2016,07,25,15.0,-75.0,27.8,999.0,62.0,36.2,11.57,0
2016,07,26,15.0,-75.0,28.2,990.7,66.0,37.1,6.53,0
2016,07,27,15.0,-75.0,28.1,1008.9,65.0,42.0,14.73,0
2016,07,28,15.0,-75.0,28.2,1001.3,88.0,42.3,10.45,0
2016,07,29,15.0,-75.0,28.0,1017.2,68.0,41.7,18.87,0
2016,07,30,15.0,-75.0,27.7,985.5,85.0,37.4,13.53,0
2016,07,31,15.0,-75.0,27.9,989.1,66.0,37.5,16.97,0
2016,08,01,15.0,-75.0,27.2,1015.3,88.0,32.7,13.82,0
2016,08,02,15.0,-75.0,28.0,1010.5,94.0,41.3,19.78,0
2016,08,03,15.0,-75.0,27.9,991.0,68.0,41.8,13.07,0
2016,08,04,15.0,-75.0,27.3,996.5,94.0,37.5,17.78,0
2016,08,05,15.0,-75.0,27.8,1006.2,84.0,37.3,13.97,0
2016,08,06,15.0,-75.0,28.1,991.0,61.0,36.2,5.25,0
2016,08,07,15.0,-75.0,28.4,984.0,91.0,37.4,17.37,0
2016,08,08,15.0,-75.0,28.5,1009.0,84.0,41.5,12.47,0
2016,08,09,15.0,-75.0,28.3,982.2,73.0,39.1,13.26,0
2016,08,10,15.0,-75.0,28.2,1017.9,71.0,37.8,6.36,0
2016,08,11,15.0,-75.0,27.9,1015.4,62.0,33.5,17.19,0
2016,08,12,15.0,-75.0,27.7,1014.0,89.0,33.2,5.69,0
2016,08,13,15.0,-75.0,28.1,998.7,66.0,37.8,10.28,0
2016,08,14,15.0,-75.0,28.5,1000.2,68.0,38.4,10.38,0
2016,08,15,15.0,-75.0,28.3,1012.6,76.0,42.3,5.48,0
2016,08,16,15.0,-75.0,28.5,994.5,60.0,44.0,18.53,0
2016,08,17,15.0,-75.0,28.2,1011.6,95.0,37.9,11.2,0
2016,08,18,15.0,-75.0,28.4,999.2,85.0,40.8,8.77,0
2016,08,19,15.0,-75.0,28.4,1017.2,83.0,39.2,5.08,0
2016,08,20,15.0,-75.0,28.4,1004.1,64.0,39.5,14.08,0
2016,08,21,15.0,-75.0,28.6,1008.3,66.0,39.7,8.34,0
2016,08,22,15.0,-75.0,28.5,1001.8,68.0,41.9,19.73,0
2016,08,23,15.0,-75.0,28.4,1001.6,90.0,33.8,9.47,0
2016,08,24,15.0,-75.0,28.2,994.3,85.0,26.0,15.07,0
2016,08,25,15.0,-75.0,28.2,982.1,79.0,19.4,6.18,0
2016,08,26,15.0,-75.0,27.9,991.7,83.0,26.4,19.85,0
2016,08,27,15.0,-75.0,27.3,996.6,71.0,25.1,5.71,0
2016,08,28,15.0,-75.0,28.1,996.2,94.0,28.2,18.65,0
2016,08,29,15.0,-75.0,28.5,984.8,92.0,33.7,13.96,0
2016,08,30,15.0,-75.0,28.5,984.8,82.0,40.6,12.34,0
2016,08,31,15.0,-75.0,28.5,988.4,60.0,39.5,8.81,0
2016,09,01,15.0,-75.0,27.9,1011.4,76.0,36.0,9.03,0
2016,09,02,15.0,-75.0,27.9,1018.7,93.0,36.3,6.7,0
2016,09,03,15.0,-75.0,27.9,1004.6,68.0,35.3,16.29,0
2016,09,04,15.0,-75.0,27.9,1017.1,79.0,40.4,19.39,0
2016,09,05,15.0,-75.0,27.7,998.4,61.0,38.1,13.12,0
2016,09,06,15.0,-75.0,27.6,999.7,92.0,38.5,10.12,0
2016,09,07,15.0,-75.0,28.1,1013.5,62.0,31.7,7.7,0
2016,09,08,15.0,-75.0,28.0,1019.2,82.0,34.2,7.54,0
2016,09,09,15.0,-75.0,28.5,982.1,62.0,33.6,14.54,0
2016,09,10,15.0,-75.0,27.9,1018.3,94.0,34.4,19.34,0
2016,09,11,15.0,-75.0,28.5,980.8,86.0,32.4,9.6,0
2016,09,12,15.0,-75.0,28.4,1013.4,61.0,31.7,9.3,0
2016,09,13,15.0,-75.0,28.0,982.8,61.0,25.9,6.45,0
2016,09,14,15.0,-75.0,27.9,995.3,74.0,31.1,19.58,0
2016,09,15,15.0,-75.0,28.1,1001.8,66.0,32.5,15.47,0
2016,09,16,15.0,-75.0,28.0,989.4,85.0,32.4,6.42,0
2016,09,17,15.0,-75.0,28.4,988.2,94.0,32.8,5.32,0
2016,09,18,15.0,-75.0,28.4,986.0,68.0,32.9,18.41,0
2016,09,19,15.0,-75.0,28.6,1006.4,85.0,35.8,19.31,0
2016,09,20,15.0,-75.0,28.5,1017.7,79.0,35.5,18.69,0
2016,09,21,15.0,-75.0,28.6,1019.8,94.0,34.3,15.75,0
2016,09,22,15.0,-75.0,28.3,1013.1,62.0,26.0,10.26,0
2016,09,23,15.0,-75.0,28.6,990.5,85.0,27.2,14.51,0
2016,09,24,15.0,-75.0,28.8,996.7,73.0,30.5,7.6,0
2016,09,25,15.0,-75.0,28.6,992.4,63.0,32.1,14.0,0
2016,09,26,15.0,-75.0,28.4,1005.9,78.0,28.3,14.76,0
2016,09,27,15.0,-75.0,28.6,1002.0,80.0,32.9,6.07,0
2016,09,28,15.0,-75.0,28.8,1003.8,82.0,34.5,17.94,0
2016,09,29,15.0,-75.0,28.2,987.7,91.0,37.6,5.79,0
2016,09,30,15.0,-75.0,28.1,1011.6,81.0,45.1,19.51,0
2016,10,01,15.0,-75.0,27.6,1014.3,61.0,55.8,13.83,0
2016,10,02,15.0,-75.0,27.1,1006.2,65.0,79.1,7.45,0
2016,10,03,15.0,-75.0,27.5,1012.0,72.0,88.2,10.4,0
2016,10,04,15.0,-75.0,27.3,1017.5,69.0,53.5,10.11,0
2016,10,05,15.0,-75.0,27.4,1017.8,60.0,24.6,19.53,0
2016,10,06,15.0,-75.0,27.7,981.9,77.0,22.0,12.45,0
2016,10,07,15.0,-75.0,27.9,1017.5,83.0,25.5,10.96,0
2016,10,08,15.0,-75.0,27.7,1001.4,87.0,25.4,7.41,0
2016,10,09,15.0,-75.0,27.4,987.7,68.0,27.3,7.89,0
2016,10,10,15.0,-75.0,27.9,999.8,67.0,23.5,8.83,0
2016,10,11,15.0,-75.0,28.3,986.4,79.0,21.9,6.46,0
2016,10,12,15.0,-75.0,27.6,1012.5,82.0,22.3,17.6,0
2016,10,13,15.0,-75.0,27.4,1001.9,73.0,26.0,5.21,0
2016,10,14,15.0,-75.0,27.4,980.3,70.0,32.1,18.25,0
2016,10,15,15.0,-75.0,28.3,1014.4,71.0,33.9,6.38,0
2016,10,16,15.0,-75.0,28.2,1008.2,82.0,31.7,14.54,0
2016,10,17,15.0,-75.0,27.0,1018.3,80.0,20.0,10.11,0
2016,10,18,15.0,-75.0,26.9,1016.8,89.0,6.6,5.26,0
2016,10,19,15.0,-75.0,26.2,1008.9,68.0,16.1,8.43,0
2016,10,20,15.0,-75.0,27.4,1016.9,72.0,18.6,15.3,0
2016,10,21,15.0,-75.0,27.9,992.4,65.0,14.9,5.77,0
2016,10,22,15.0,-75.0,28.4,1007.7,78.0,19.7,7.65,0
2016,10,23,15.0,-75.0,28.2,1014.4,65.0,27.6,8.28,0
2016,10,24,15.0,-75.0,28.0,1017.8,65.0,27.5,19.97,0
2016,10,25,15.0,-75.0,27.1,982.0,75.0,27.9,19.01,0
2016,10,26,15.0,-75.0,27.0,1001.7,74.0,28.0,18.18,0
2016,10,27,15.0,-75.0,26.5,1006.2,83.0,24.8,14.27,0
2016,10,28,15.0,-75.0,26.7,1004.7,66.0,19.2,6.47,0
2016,10,29,15.0,-75.0,27.3,991.7,94.0,17.3,17.41,0
2016,10,30,15.0,-75.0,27.9,1013.8,73.0,20.0,17.32,0
2016,10,31,15.0,-75.0,28.3,987.3,69.0,19.0,19.13,0
2016,11,01,15.0,-75.0,27.9,1005.2,79.0,16.8,18.98,0
2016,11,02,15.0,-75.0,27.4,1003.8,88.0,16.7,19.38,0
2016,11,03,15.0,-75.0,28.0,1011.5,84.0,28.7,6.41,0
2016,11,04,15.0,-75.0,27.6,1006.6,67.0,30.4,13.62,0
2016,11,05,15.0,-75.0,27.0,990.2,76.0,26.0,7.36,0
2016,11,06,15.0,-75.0,27.2,991.8,64.0,24.1,12.39,0
2016,11,07,15.0,-75.0,26.9,985.0,74.0,26.7,11.79,0
2016,11,08,15.0,-75.0,26.9,983.1,94.0,23.8,11.14,0
2016,11,09,15.0,-75.0,27.2,999.5,84.0,25.4,18.39,0
2016,11,10,15.0,-75.0,27.7,987.3,68.0,28.7,9.86,0
2016,11,11,15.0,-75.0,28.2,997.2,85.0,30.8,10.21,0
2016,11,12,15.0,-75.0,27.0,1014.6,92.0,28.0,19.61,0
2016,11,13,15.0,-75.0,27.3,986.1,67.0,32.0,5.15,0
2016,11,14,15.0,-75.0,27.2,997.6,80.0,30.4,11.36,0
2016,11,15,15.0,-75.0,26.7,988.4,69.0,27.0,8.65,0
2016,11,16,15.0,-75.0,27.8,1015.2,67.0,18.5,12.21,0
2016,11,17,15.0,-75.0,27.0,1007.7,81.0,20.7,16.46,0
2016,11,18,15.0,-75.0,26.7,1017.3,70.0,31.9,16.72,0
2016,11,19,15.0,-75.0,26.2,1005.8,74.0,28.2,9.43,0
2016,11,20,15.0,-75.0,25.9,986.5,83.0,30.2,13.02,0
2016,11,21,15.0,-75.0,25.8,1019.0,84.0,34.6,13.91,0
2016,11,22,15.0,-75.0,26.4,981.4,75.0,37.0,8.8,0
2016,11,23,15.0,-75.0,26.5,985.8,68.0,32.0,14.27,0
2016,11,24,15.0,-75.0,27.0,988.4,93.0,40.4,16.22,0
2016,11,25,15.0,-75.0,26.6,998.2,71.0,42.2,6.59,0
2016,11,26,15.0,-75.0,27.6,995.9,75.0,34.4,17.5,0
2016,11,27,15.0,-75.0,27.4,1010.2,80.0,25.2,14.01,0
2016,11,28,15.0,-75.0,27.1,1017.3,68.0,26.4,8.27,0
2016,11,29,15.0,-75.0,27.5,980.1,90.0,29.2,10.55,0
2016,11,30,15.0,-75.0,27.1,983.1,70.0,28.0,18.82,0
2016,12,01,15.0,-75.0,27.7,982.8,72.0,29.2,10.31,0
2016,12,02,15.0,-75.0,26.8,1004.0,86.0,30.8,10.71,0
2016,12,03,15.0,-75.0,27.2,990.8,74.0,32.0,16.8,0
2016,12,04,15.0,-75.0,28.0,1018.7,93.0,32.8,10.17,0
2016,12,05,15.0,-75.0,27.2,1009.4,72.0,32.5,19.29,0
2016,12,06,15.0,-75.0,27.5,995.2,85.0,37.2,17.51,0
2016,12,07,15.0,-75.0,27.5,1003.2,76.0,37.9,18.08,0
2016,12,08,15.0,-75.0,27.7,994.9,76.0,36.9,8.8,0
2016,12,09,15.0,-75.0,26.5,985.7,77.0,39.7,13.16,0
2016,12,10,15.0,-75.0,26.9,1009.1,80.0,43.5,9.02,0
2016,12,11,15.0,-75.0,27.7,1001.0,68.0,45.8,10.95,0
2016,12,12,15.0,-75.0,27.8,981.4,75.0,48.3,15.46,0
2016,12,13,15.0,-75.0,27.1,991.9,78.0,40.4,13.22,0
2016,12,14,15.0,-75.0,27.5,997.6,91.0,36.7,16.04,0
2016,12,15,15.0,-75.0,27.7,1006.3,74.0,36.3,11.92,0
2016,12,16,15.0,-75.0,27.5,990.5,85.0,37.8,16.52,0
2016,12,17,15.0,-75.0,27.3,1003.2,87.0,40.8,7.51,0
2016,12,18,15.0,-75.0,27.6,999.3,86.0,46.4,12.67,0
2016,12,19,15.0,-75.0,27.1,997.2,87.0,47.1,12.35,0
2016,12,20,15.0,-75.0,26.3,1011.4,76.0,45.6,11.31,0
2016,12,21,15.0,-75.0,25.7,987.8,87.0,41.0,15.44,0
2016,12,22,15.0,-75.0,25.2,1012.3,84.0,37.5,9.2,0
2016,12,23,15.0,-75.0,25.7,998.0,65.0,41.9,11.1,0
